page_id,page_url,locality,zip_code,property_type,property_subtype,price,number_of_bedrooms,livable_surface_m2,kitchen_equipment,furnished,has_terrace,terrace_area_m2,has_garden,garden_area_m2,land_area_m2,number_of_facades,has_swimming_pool,building_condition,build_year
3993,https://immovlan.be/en/detail/residence/for-sale/4140/dolembreux/vbd55100,Dolembreux,4140,house,house,425000.0,3.0,240.0,Super equipped,N/A,1.0,N/A,1.0,N/A,285.0,2,N/A,New,N/A
3994,https://immovlan.be/en/detail/residence/for-sale/4140/dolembreux/vbd55099,Dolembreux,4140,house,house,425000.0,3.0,240.0,Super equipped,N/A,1.0,N/A,1.0,N/A,285.0,2,N/A,New,N/A
3995,https://immovlan.be/en/detail/residence/for-sale/4140/dolembreux/vbd55101,Dolembreux,4140,house,house,495000.0,3.0,260.0,Super equipped,N/A,1.0,N/A,1.0,N/A,745.0,3,N/A,New,N/A
3996,https://immovlan.be/en/detail/apartment/for-sale/4140/sprimont/vbd81267,Sprimont,4140,appartment,flat,216500.0,1.0,64.0,N/A,N/A,1.0,9.0,1.0,N/A,N/A,2,N/A,New,2026
3997,https://immovlan.be/en/detail/apartment/for-sale/4140/sprimont/vbd81262,Sprimont,4140,appartment,flat,234500.0,1.0,68.0,N/A,N/A,1.0,9.0,N/A,N/A,N/A,2,N/A,New,2026
3998,https://immovlan.be/en/detail/apartment/for-sale/4140/sprimont/vbd81256,Sprimont,4140,appartment,flat,296500.0,2.0,87.0,N/A,N/A,1.0,9.0,N/A,N/A,N/A,2,N/A,New,2026
3999,https://immovlan.be/en/detail/apartment/for-sale/4140/sprimont/vbd81257,Sprimont,4140,appartment,flat,301500.0,2.0,87.0,N/A,N/A,1.0,9.0,N/A,N/A,N/A,2,N/A,New,2026
4000,https://immovlan.be/en/detail/apartment/for-sale/4140/sprimont/vbd81263,Sprimont,4140,appartment,flat,306500.0,2.0,92.0,N/A,N/A,1.0,9.0,N/A,N/A,N/A,2,N/A,New,2026
4001,https://immovlan.be/en/detail/apartment/for-sale/4140/sprimont/vbd81259,Sprimont,4140,appartment,flat,329500.0,3.0,100.0,N/A,N/A,1.0,9.0,N/A,N/A,N/A,2,N/A,N/A,2026
4002,https://immovlan.be/en/detail/apartment/for-sale/4140/sprimont/vbd81260,Sprimont,4140,appartment,flat,334500.0,3.0,100.0,N/A,N/A,1.0,9.0,N/A,N/A,N/A,2,N/A,N/A,2026
4003,https://immovlan.be/en/detail/ground-floor/for-sale/4140/sprimont/vbd81266,Sprimont,4140,appartment,groundFloor,216500.0,1.0,64.0,N/A,N/A,1.0,11.0,1.0,33.0,N/A,2,N/A,New,2026
4004,https://immovlan.be/en/detail/ground-floor/for-sale/4140/sprimont/vbd81272,Sprimont,4140,appartment,groundFloor,241500.0,1.0,68.0,N/A,N/A,1.0,11.0,1.0,118.0,N/A,2,N/A,New,2026
4005,https://immovlan.be/en/detail/ground-floor/for-sale/4140/sprimont/vbd81261,Sprimont,4140,appartment,groundFloor,241500.0,1.0,68.0,N/A,N/A,1.0,11.0,1.0,118.0,N/A,2,N/A,New,2026
4006,https://immovlan.be/en/detail/ground-floor/for-sale/4140/sprimont/vbd81264,Sprimont,4140,appartment,groundFloor,289500.0,2.0,88.0,N/A,N/A,1.0,11.0,1.0,30.0,N/A,2,N/A,New,2026
4007,https://immovlan.be/en/detail/ground-floor/for-sale/4140/sprimont/vbd81255,Sprimont,4140,appartment,groundFloor,304500.0,2.0,87.0,N/A,N/A,1.0,11.0,1.0,147.0,N/A,2,N/A,New,2026
4008,https://immovlan.be/en/detail/ground-floor/for-sale/4140/sprimont/vbd81258,Sprimont,4140,appartment,groundFloor,341500.0,3.0,100.0,N/A,N/A,1.0,11.0,1.0,191.0,N/A,2,N/A,New,2026
4009,https://immovlan.be/en/detail/penthouse/for-sale/4140/sprimont/vbd81268,Sprimont,4140,appartment,penthouse,279500.0,2.0,80.0,N/A,N/A,1.0,12.0,N/A,N/A,N/A,2,N/A,New,2026
4010,https://immovlan.be/en/detail/penthouse/for-sale/4140/sprimont/vbd81269,Sprimont,4140,appartment,penthouse,309500.0,2.0,90.0,N/A,N/A,1.0,7.0,N/A,N/A,N/A,2,N/A,N/A,2026
4011,https://immovlan.be/en/detail/penthouse/for-sale/4140/sprimont/vbd81271,Sprimont,4140,appartment,penthouse,354500.0,3.0,122.0,N/A,N/A,1.0,10.0,N/A,N/A,N/A,2,N/A,N/A,2026
4012,https://immovlan.be/en/detail/penthouse/for-sale/4140/sprimont/vbd81270,Sprimont,4140,appartment,penthouse,396500.0,3.0,128.0,N/A,N/A,1.0,30.0,N/A,N/A,N/A,2,N/A,N/A,2026
4013,https://immovlan.be/en/detail/apartment/for-sale/4357/donceel/vbd41682,Donceel,4357,appartment,flat,195000.0,1.0,58.0,Fully equipped,N/A,1.0,5.0,N/A,N/A,N/A,4,N/A,N/A,2023
4014,https://immovlan.be/en/detail/apartment/for-sale/4357/donceel/vbd41684,Donceel,4357,appartment,flat,225000.0,1.0,62.0,Fully equipped,0.0,1.0,18.0,N/A,N/A,N/A,4,N/A,N/A,2023
4015,https://immovlan.be/en/detail/apartment/for-sale/4357/donceel/vbd41680,Donceel,4357,appartment,flat,315000.0,2.0,83.0,Fully equipped,0.0,1.0,24.0,N/A,N/A,N/A,4,N/A,N/A,2023
4016,https://immovlan.be/en/detail/apartment/for-sale/4357/donceel/vbd41679,Donceel,4357,appartment,flat,345000.0,2.0,100.0,Fully equipped,0.0,1.0,12.0,N/A,N/A,N/A,4,N/A,N/A,2023
4017,https://immovlan.be/en/detail/apartment/for-sale/4357/donceel/vbd41681,Donceel,4357,appartment,flat,355000.0,2.0,101.0,Fully equipped,0.0,1.0,24.0,N/A,N/A,N/A,N/A,N/A,N/A,2023
4018,https://immovlan.be/en/detail/apartment/for-sale/4357/donceel/vbd41683,Donceel,4357,appartment,flat,430000.0,2.0,105.0,Fully equipped,0.0,1.0,59.0,N/A,N/A,N/A,4,N/A,N/A,2023
4019,https://immovlan.be/en/detail/residence/for-sale/1370/zetrud-lumay/vbd41761,Zétrud-Lumay,1370,house,house,449000.0,4.0,142.0,N/A,0.0,1.0,N/A,N/A,N/A,353.0,2,N/A,N/A,N/A
4020,https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbv33726,Duffel,2570,house,house,589000.0,3.0,200.0,N/A,0.0,1.0,17.0,1.0,174.0,N/A,3,N/A,New,2025
4021,https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbv33725,Duffel,2570,house,house,589000.0,3.0,200.0,N/A,0.0,1.0,17.0,1.0,173.0,N/A,3,N/A,New,2025
4022,https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbv33724,Duffel,2570,house,house,594000.0,3.0,200.0,N/A,0.0,1.0,17.0,1.0,301.0,N/A,3,N/A,New,2025
4023,https://immovlan.be/en/detail/ground-floor/for-sale/7190/ecaussinnes/vwd12052,Ecaussinnes,7190,appartment,groundFloor,0.0,2.0,0.0,Not equipped,N/A,1.0,15.0,1.0,90.0,N/A,2,0.0,Excellent,2024
4024,https://immovlan.be/en/detail/penthouse/for-sale/7190/ecaussinnes/vwd12053,Ecaussinnes,7190,appartment,penthouse,0.0,3.0,0.0,Super equipped,N/A,1.0,12.0,N/A,N/A,N/A,3,0.0,Excellent,2024
4025,https://immovlan.be/en/detail/residence/for-sale/2650/edegem/rbu47932,Edegem,2650,house,house,479000.0,3.0,114.0,N/A,0.0,1.0,17.0,1.0,N/A,N/A,2,N/A,New,2026
4026,https://immovlan.be/en/detail/residence/for-sale/2650/edegem/rbu47938,Edegem,2650,house,house,459000.0,3.0,110.0,N/A,0.0,1.0,19.0,1.0,N/A,N/A,2,N/A,New,2026
4027,https://immovlan.be/en/detail/residence/for-sale/2650/edegem/rbu47937,Edegem,2650,house,house,459000.0,3.0,110.0,N/A,0.0,1.0,19.0,1.0,N/A,N/A,2,N/A,New,2026
4028,https://immovlan.be/en/detail/residence/for-sale/2650/edegem/rbu47936,Edegem,2650,house,house,459000.0,3.0,110.0,N/A,0.0,1.0,19.0,1.0,N/A,N/A,2,N/A,New,2026
4029,https://immovlan.be/en/detail/residence/for-sale/2650/edegem/rbu47945,Edegem,2650,house,house,475000.0,3.0,114.0,N/A,0.0,1.0,17.0,1.0,N/A,N/A,2,N/A,New,2026
4030,https://immovlan.be/en/detail/residence/for-sale/2650/edegem/rbu47943,Edegem,2650,house,house,475000.0,3.0,113.0,N/A,0.0,1.0,17.0,1.0,N/A,N/A,2,N/A,New,2026
4031,https://immovlan.be/en/detail/residence/for-sale/2650/edegem/rbu47941,Edegem,2650,house,house,475000.0,3.0,114.0,N/A,0.0,1.0,17.0,1.0,N/A,N/A,2,N/A,New,2026
4032,https://immovlan.be/en/detail/residence/for-sale/2650/edegem/rbu47940,Edegem,2650,house,house,479000.0,3.0,124.0,N/A,0.0,1.0,17.0,1.0,N/A,N/A,2,N/A,New,2026
4033,https://immovlan.be/en/detail/residence/for-sale/2650/edegem/rbu47939,Edegem,2650,house,house,479000.0,3.0,114.0,N/A,0.0,1.0,19.0,1.0,N/A,N/A,2,N/A,New,2026
4034,https://immovlan.be/en/detail/residence/for-sale/2650/edegem/rbu47935,Edegem,2650,house,house,479000.0,3.0,114.0,N/A,0.0,1.0,19.0,1.0,N/A,N/A,2,N/A,New,2026
4035,https://immovlan.be/en/detail/residence/for-sale/2650/edegem/rbu47942,Edegem,2650,house,house,489000.0,3.0,120.0,N/A,0.0,1.0,17.0,1.0,N/A,N/A,2,N/A,New,2026
4036,https://immovlan.be/en/detail/residence/for-sale/2650/edegem/rbu47946,Edegem,2650,house,house,529000.0,3.0,121.0,N/A,0.0,1.0,20.0,1.0,N/A,N/A,2,N/A,New,2026
4037,https://immovlan.be/en/detail/residence/for-sale/2650/edegem/rbu47944,Edegem,2650,house,house,489000.0,3.0,120.0,N/A,0.0,1.0,17.0,1.0,N/A,N/A,2,N/A,New,2026
4038,https://immovlan.be/en/detail/apartment/for-sale/2650/edegem/rbu19162,Edegem,2650,appartment,flat,429000.0,2.0,95.0,N/A,0.0,1.0,8.0,N/A,N/A,N/A,4,N/A,New,2026
4039,https://immovlan.be/en/detail/apartment/for-sale/2650/edegem/rbu19161,Edegem,2650,appartment,flat,449000.0,2.0,99.0,N/A,0.0,1.0,19.0,N/A,N/A,N/A,4,N/A,New,2026
4040,https://immovlan.be/en/detail/residence/for-sale/7850/enghien/vbd44507,Enghien,7850,house,house,428000.0,3.0,186.0,Fully equipped,0.0,1.0,24.0,1.0,200.0,329.0,2,N/A,N/A,N/A
4041,https://immovlan.be/en/detail/residence/for-sale/2430/vorst/rbv31405,Vorst,2430,house,house,435000.0,3.0,211.0,N/A,0.0,1.0,N/A,1.0,N/A,514.0,3,N/A,New,2025
4042,https://immovlan.be/en/projectdetail/1485771-01267921_om_295361,Laakdal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4043,https://immovlan.be/en/projectdetail/1485771-01267921_om_294171,Laakdal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4044,https://immovlan.be/en/detail/apartment/for-sale/2430/laakdal/rbv35655,Laakdal,2430,appartment,flat,292000.0,3.0,109.0,N/A,0.0,1.0,24.0,1.0,N/A,N/A,4,N/A,New,2024
4045,https://immovlan.be/en/detail/ground-floor/for-sale/2430/laakdal/rbv35654,Laakdal,2430,appartment,groundFloor,292000.0,3.0,109.0,N/A,0.0,1.0,24.0,1.0,N/A,N/A,4,N/A,New,2024
4046,https://immovlan.be/en/detail/residence/for-sale/2430/laakdal/rbv33812,Laakdal,2430,house,house,249000.0,3.0,136.0,N/A,N/A,N/A,N/A,1.0,N/A,N/A,2,N/A,Normal,1975
4047,https://immovlan.be/en/detail/development-site/for-sale/2430/laakdal/rbv31490,Laakdal,2430,land,developmentSite,139000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,863.0,N/A,N/A,N/A,N/A
4048,https://immovlan.be/en/detail/residence/for-sale/2430/laakdal/rbv31389,Laakdal,2430,house,house,419000.0,4.0,182.0,N/A,0.0,1.0,18.0,1.0,N/A,479.0,3,N/A,New,2023
4049,https://immovlan.be/en/detail/residence/for-sale/2430/laakdal/rbv30008,Laakdal,2430,house,house,325000.0,3.0,169.0,N/A,0.0,0.0,N/A,1.0,N/A,1035.0,4,N/A,To be renovated,1960
4050,https://immovlan.be/en/detail/development-site/for-sale/2430/laakdal/rbv28969,Laakdal,2430,land,developmentSite,144000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,1263.0,N/A,N/A,N/A,N/A
4051,https://immovlan.be/en/detail/land/for-sale/2430/laakdal/rbu98546,Laakdal,2430,land,landForHousing,115000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,646.0,N/A,N/A,N/A,N/A
4052,https://immovlan.be/en/detail/residence/for-sale/2430/laakdal/rbv17815,Laakdal,2430,house,house,285000.0,2.0,108.0,N/A,N/A,1.0,N/A,1.0,N/A,868.0,4,N/A,N/A,1971
4053,https://immovlan.be/en/detail/apartment/for-sale/2430/laakdal/rbv13180,Laakdal,2430,appartment,flat,324000.0,2.0,0.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,2,N/A,Excellent,N/A
4054,https://immovlan.be/en/detail/duplex/for-sale/2430/laakdal/rbv13179,Laakdal,2430,appartment,duplex,259000.0,2.0,0.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,2,N/A,Excellent,N/A
4055,https://immovlan.be/en/detail/residence/for-sale/2430/laakdal/rbv03295,Laakdal,2430,house,house,235000.0,4.0,209.0,Fully equipped,0.0,1.0,N/A,1.0,N/A,1550.0,4,N/A,To renovate,1963
4056,https://immovlan.be/en/detail/residence/for-sale/2430/laakdal/rbu98520,Laakdal,2430,house,house,369000.0,2.0,171.0,N/A,0.0,1.0,N/A,1.0,N/A,800.0,N/A,N/A,N/A,1990
4057,https://immovlan.be/en/detail/residence/for-sale/2430/laakdal/rbu96080,Laakdal,2430,house,house,399000.0,3.0,180.0,N/A,N/A,1.0,23.0,1.0,N/A,448.0,3,N/A,New,2025
4058,https://immovlan.be/en/detail/residence/for-sale/2430/laakdal/rbu96079,Laakdal,2430,house,house,399000.0,3.0,180.0,N/A,N/A,1.0,23.0,1.0,N/A,448.0,3,N/A,New,2025
4059,https://immovlan.be/en/detail/residence/for-sale/2430/laakdal/rbu95193,Laakdal,2430,house,house,295000.0,5.0,205.0,N/A,0.0,0.0,N/A,N/A,N/A,370.0,N/A,N/A,Normal,1961
4060,https://immovlan.be/en/detail/residence/for-sale/2430/laakdal/rbu87592,Laakdal,2430,house,house,420000.0,3.0,180.0,N/A,N/A,1.0,23.0,1.0,N/A,448.0,3,N/A,New,2025
4061,https://immovlan.be/en/detail/residence/for-sale/2430/laakdal/rbu87589,Laakdal,2430,house,house,420000.0,3.0,180.0,N/A,N/A,1.0,23.0,1.0,N/A,423.0,3,N/A,New,2025
4062,https://immovlan.be/en/detail/apartment/for-sale/2430/vorst/rbu85211,Vorst,2430,appartment,flat,250000.0,1.0,89.0,N/A,0.0,1.0,10.0,N/A,N/A,N/A,N/A,N/A,New,2024
4063,https://immovlan.be/en/detail/apartment/for-sale/2430/vorst/rbu85209,Vorst,2430,appartment,flat,289000.0,2.0,98.0,N/A,0.0,1.0,27.0,N/A,N/A,N/A,N/A,N/A,New,2024
4064,https://immovlan.be/en/detail/apartment/for-sale/2430/vorst/rbu85210,Vorst,2430,appartment,flat,339000.0,2.0,114.0,N/A,0.0,1.0,15.0,N/A,N/A,N/A,N/A,N/A,New,2024
4065,https://immovlan.be/en/detail/apartment/for-sale/2430/vorst/rbu85214,Vorst,2430,appartment,flat,389000.0,3.0,133.0,N/A,0.0,1.0,38.0,N/A,N/A,N/A,N/A,N/A,New,2024
4066,https://immovlan.be/en/detail/ground-floor/for-sale/2430/vorst/rbu85208,Vorst,2430,appartment,groundFloor,341000.0,2.0,112.0,N/A,0.0,1.0,26.0,1.0,63.0,N/A,N/A,N/A,New,2024
4067,https://immovlan.be/en/detail/ground-floor/for-sale/2430/vorst/rbu85207,Vorst,2430,appartment,groundFloor,345000.0,2.0,113.0,N/A,0.0,1.0,16.0,1.0,95.0,N/A,N/A,N/A,New,2024
4068,https://immovlan.be/en/detail/penthouse/for-sale/2430/vorst/rbu85212,Vorst,2430,appartment,penthouse,315000.0,2.0,103.0,N/A,0.0,1.0,35.0,N/A,N/A,N/A,N/A,N/A,New,2024
4069,https://immovlan.be/en/detail/penthouse/for-sale/2430/vorst/rbu85213,Vorst,2430,appartment,penthouse,369000.0,3.0,110.0,N/A,0.0,1.0,37.0,N/A,N/A,N/A,N/A,N/A,New,2024
4070,https://immovlan.be/en/detail/apartment/for-sale/3630/maasmechelen/rbt66758,Maasmechelen,3630,appartment,flat,255340.0,1.0,71.0,N/A,0.0,1.0,N/A,1.0,N/A,N/A,2,N/A,New,2025
4071,https://immovlan.be/en/detail/apartment/for-sale/3630/maasmechelen/rbt66760,Maasmechelen,3630,appartment,flat,234725.0,2.0,65.0,N/A,0.0,1.0,N/A,1.0,N/A,N/A,2,N/A,New,2025
4072,https://immovlan.be/en/detail/apartment/for-sale/3630/maasmechelen/rbt66759,Maasmechelen,3630,appartment,flat,258340.0,2.0,79.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,2,N/A,New,2025
4073,https://immovlan.be/en/detail/apartment/for-sale/3630/maasmechelen/rbs94100,Maasmechelen,3630,appartment,flat,234725.0,1.0,69.0,N/A,0.0,1.0,N/A,1.0,N/A,N/A,2,N/A,N/A,2025
4074,https://immovlan.be/en/detail/apartment/for-sale/3630/maasmechelen/rbs94095,Maasmechelen,3630,appartment,flat,255340.0,1.0,71.0,N/A,0.0,1.0,N/A,1.0,N/A,N/A,N/A,N/A,N/A,2025
4075,https://immovlan.be/en/detail/apartment/for-sale/3630/maasmechelen/rbs94098,Maasmechelen,3630,appartment,flat,258340.0,2.0,79.0,N/A,0.0,1.0,N/A,1.0,N/A,N/A,2,N/A,N/A,2025
4076,https://immovlan.be/en/detail/apartment/for-sale/2180/ekeren/rbt37271,Ekeren,2180,appartment,flat,359000.0,2.0,99.0,Super equipped,N/A,1.0,N/A,1.0,97.0,N/A,2,N/A,New,2025
4077,https://immovlan.be/en/detail/apartment/for-sale/2180/ekeren/rbt37270,Ekeren,2180,appartment,flat,359000.0,2.0,95.0,Super equipped,N/A,1.0,N/A,1.0,130.0,N/A,2,N/A,New,2025
4078,https://immovlan.be/en/detail/apartment/for-sale/2180/ekeren/rbt37269,Ekeren,2180,appartment,flat,369000.0,2.0,103.0,Super equipped,N/A,1.0,N/A,1.0,136.0,N/A,2,N/A,New,2025
4079,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbt37268,Ekeren,2180,house,house,465000.0,3.0,168.0,Super equipped,N/A,0.0,N/A,1.0,86.0,N/A,2,N/A,New,2025
4080,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbt37267,Ekeren,2180,house,house,485000.0,3.0,175.0,Super equipped,N/A,0.0,N/A,1.0,93.0,N/A,2,N/A,New,2025
4081,https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbv27757,Zottegem,9620,house,house,439750.0,3.0,209.0,Super equipped,0.0,1.0,19.0,1.0,49.0,242.0,2,0.0,New,2024
4082,https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbv27758,Zottegem,9620,house,house,528950.0,4.0,205.0,Super equipped,0.0,1.0,24.0,1.0,65.0,367.0,3,0.0,New,2024
4083,https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbv27759,Zottegem,9620,house,house,539850.0,4.0,228.0,Super equipped,0.0,1.0,22.0,1.0,58.0,402.0,3,0.0,New,2024
4084,https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbv17096,Zottegem,9620,house,house,390000.0,3.0,153.0,Super equipped,0.0,1.0,N/A,1.0,N/A,986.0,3,0.0,New,2026
4085,https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbv17095,Zottegem,9620,house,house,390000.0,3.0,153.0,Super equipped,0.0,1.0,N/A,1.0,N/A,978.0,3,0.0,New,2026
4086,https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbv17094,Zottegem,9620,house,house,390000.0,3.0,153.0,Super equipped,0.0,1.0,N/A,1.0,N/A,996.0,3,0.0,New,2026
4087,https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbv07494,Zottegem,9620,house,house,384500.0,3.0,144.0,N/A,0.0,1.0,N/A,1.0,N/A,355.0,3,N/A,New,N/A
4088,https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbv07493,Zottegem,9620,house,house,384500.0,3.0,144.0,N/A,0.0,1.0,N/A,1.0,N/A,355.0,3,N/A,New,N/A
4089,https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbv07492,Zottegem,9620,house,house,389500.0,3.0,144.0,N/A,0.0,1.0,N/A,1.0,N/A,355.0,3,N/A,New,N/A
4090,https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbv07491,Zottegem,9620,house,house,389500.0,3.0,144.0,N/A,0.0,1.0,N/A,1.0,N/A,355.0,3,N/A,New,N/A
4091,https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbv07490,Zottegem,9620,house,house,394500.0,3.0,144.0,N/A,0.0,1.0,N/A,1.0,N/A,355.0,3,N/A,New,N/A
4092,https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbv07489,Zottegem,9620,house,house,394500.0,3.0,144.0,N/A,0.0,1.0,N/A,1.0,N/A,355.0,3,N/A,New,N/A
4093,https://immovlan.be/en/detail/residence/for-sale/1982/elewijt/rbu82599,Elewijt,1982,house,house,495000.0,4.0,166.0,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A
4094,https://immovlan.be/en/detail/residence/for-sale/1982/elewijt/rbu82598,Elewijt,1982,house,house,495000.0,4.0,166.0,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A
4095,https://immovlan.be/en/detail/residence/for-sale/1982/elewijt/rbu82597,Elewijt,1982,house,house,515000.0,4.0,175.0,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A
4096,https://immovlan.be/en/detail/residence/for-sale/1982/elewijt/rbu82600,Elewijt,1982,house,house,545000.0,4.0,175.0,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A
4097,https://immovlan.be/en/detail/residence/for-sale/1982/elewijt/rbu82596,Elewijt,1982,house,house,545000.0,4.0,175.0,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A
4098,https://immovlan.be/en/detail/apartment/for-sale/3400/landen/rbv02145,Landen,3400,appartment,flat,320000.0,2.0,88.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,N/A,N/A,New,2022
4099,https://immovlan.be/en/detail/apartment/for-sale/3400/landen/rbu47130,Landen,3400,appartment,flat,320000.0,2.0,91.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,N/A,N/A,New,2022
4100,https://immovlan.be/en/detail/ground-floor/for-sale/9790/wortegem-petegem/rbu34407,Wortegem-Petegem,9790,appartment,groundFloor,290831.0,2.0,94.0,N/A,N/A,1.0,22.0,1.0,N/A,N/A,N/A,N/A,N/A,2025
4101,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd90036,Elsene,1050,appartment,flat,570000.0,2.0,91.0,N/A,N/A,1.0,6.0,1.0,N/A,N/A,N/A,N/A,New,N/A
4102,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd90030,Elsene,1050,appartment,flat,570000.0,2.0,92.0,N/A,N/A,1.0,6.0,1.0,N/A,N/A,N/A,N/A,New,N/A
4103,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd90029,Elsene,1050,appartment,flat,585000.0,2.0,92.0,N/A,N/A,1.0,6.0,1.0,N/A,N/A,N/A,N/A,New,N/A
4104,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd90027,Elsene,1050,appartment,flat,585000.0,2.0,91.0,N/A,N/A,1.0,6.0,1.0,N/A,N/A,N/A,N/A,New,N/A
4105,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd90020,Elsene,1050,appartment,flat,595000.0,2.0,92.0,N/A,N/A,1.0,6.0,1.0,N/A,N/A,N/A,N/A,New,N/A
4106,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd90025,Elsene,1050,appartment,flat,849000.0,3.0,137.0,N/A,N/A,1.0,11.0,1.0,N/A,N/A,N/A,N/A,New,N/A
4107,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd90022,Elsene,1050,appartment,flat,899000.0,3.0,145.0,N/A,N/A,1.0,11.0,1.0,N/A,N/A,N/A,N/A,New,N/A
4108,https://immovlan.be/en/detail/studio/for-sale/1050/elsene/vbd90034,Elsene,1050,appartment,flatStudio,299000.0,0.0,45.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,N/A,N/A,New,N/A
4109,https://immovlan.be/en/detail/studio/for-sale/1050/elsene/vbd90103,Elsene,1050,appartment,flatStudio,223500.0,0.0,25.0,Fully equipped,N/A,0.0,N/A,N/A,N/A,N/A,2,N/A,New,N/A
4110,https://immovlan.be/en/detail/studio/for-sale/1050/elsene/vbd90038,Elsene,1050,appartment,flatStudio,223500.0,0.0,24.0,Fully equipped,N/A,0.0,N/A,N/A,N/A,N/A,2,N/A,New,N/A
4111,https://immovlan.be/en/detail/studio/for-sale/1050/elsene/vbd90105,Elsene,1050,appartment,flatStudio,237500.0,0.0,31.0,Fully equipped,N/A,0.0,N/A,N/A,N/A,N/A,2,N/A,New,2024
4112,https://immovlan.be/en/detail/studio/for-sale/1050/elsene/vbd90096,Elsene,1050,appartment,flatStudio,244500.0,0.0,31.0,Fully equipped,N/A,0.0,N/A,N/A,N/A,N/A,2,N/A,New,N/A
4113,https://immovlan.be/en/detail/studio/for-sale/1050/elsene/vbd90059,Elsene,1050,appartment,flatStudio,244500.0,0.0,31.0,Fully equipped,N/A,0.0,N/A,N/A,N/A,N/A,2,N/A,New,2024
4114,https://immovlan.be/en/detail/studio/for-sale/1050/elsene/vbd90076,Elsene,1050,appartment,flatStudio,255500.0,0.0,31.0,Fully equipped,N/A,0.0,N/A,N/A,N/A,N/A,2,N/A,New,N/A
4115,https://immovlan.be/en/detail/studio/for-sale/1050/elsene/vbd90089,Elsene,1050,appartment,flatStudio,265500.0,0.0,29.0,Fully equipped,N/A,1.0,5.0,N/A,N/A,N/A,2,N/A,New,N/A
4116,https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd90023,Elsene,1050,house,house,1200000.0,5.0,207.0,N/A,N/A,1.0,9.0,1.0,20.0,N/A,2,N/A,New,N/A
4117,https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd90021,Elsene,1050,house,house,1200000.0,5.0,202.0,N/A,N/A,1.0,9.0,1.0,21.0,N/A,2,N/A,New,N/A
4118,https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd90028,Elsene,1050,house,house,1350000.0,5.0,232.0,N/A,N/A,1.0,22.0,1.0,22.0,N/A,2,N/A,New,N/A
4119,https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd90026,Elsene,1050,house,house,1375000.0,6.0,215.0,N/A,N/A,1.0,25.0,1.0,36.0,N/A,2,N/A,New,N/A
