page_id,page_url,locality,zip_code,property_type,property_subtype,price,number_of_bedrooms,livable_surface_m2,kitchen_equipment,furnished,has_terrace,terrace_area_m2,has_garden,garden_area_m2,land_area_m2,number_of_facades,has_swimming_pool,building_condition,build_year
5931,https://immovlan.be/en/detail/investment-property/for-sale/7320/bernissart/vbc93943,Bernissart,7320.0,investmentProperty,returnBuilding,185000.0,3.0,254.0,N/A,N/A,N/A,N/A,N/A,N/A,280.0,N/A,N/A,N/A,N/A
5947,https://immovlan.be/en/detail/investment-property/for-sale/6560/erquelinnes/vbd87329,Erquelinnes,6560.0,investmentProperty,returnBuilding,350000.0,7.0,358.0,N/A,N/A,N/A,N/A,N/A,N/A,216.0,N/A,N/A,N/A,N/A
5966,https://immovlan.be/en/detail/investment-property/for-sale/6560/erquelinnes/vbc53993,Erquelinnes,6560.0,investmentProperty,returnBuilding,75000.0,5.0,167.0,Partially equipped,N/A,N/A,N/A,N/A,N/A,435.0,3.0,N/A,N/A,N/A
6001,https://immovlan.be/en/detail/investment-property/for-sale/4300/waremme/vbd70035,Waremme,4300.0,investmentProperty,returnBuilding,920000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.0,N/A,Normal,N/A
6045,https://immovlan.be/en/detail/investment-property/for-sale/4300/waremme/vbc49592,Waremme,4300.0,investmentProperty,returnBuilding,360000.0,N/A,391.0,N/A,N/A,N/A,N/A,1.0,N/A,475.0,2.0,N/A,N/A,1930.0
6053,https://immovlan.be/en/detail/investment-property/for-sale/5030/gembloux/vwd16620,Gembloux,5030.0,investmentProperty,returnBuilding,325000.0,5.0,162.0,N/A,N/A,N/A,N/A,1.0,26.0,N/A,2.0,N/A,Normal,N/A
6068,https://immovlan.be/en/detail/investment-property/for-sale/5030/gembloux/vbb34428,Gembloux,5030.0,investmentProperty,returnBuilding,550000.0,12.0,330.0,N/A,N/A,N/A,N/A,1.0,417.0,747.0,4.0,N/A,To be renovated,1900.0
6078,https://immovlan.be/en/detail/investment-property/for-sale/5030/gembloux/vbb92036,Gembloux,5030.0,investmentProperty,returnBuilding,395000.0,4.0,190.0,Not equipped,N/A,N/A,N/A,N/A,N/A,197.0,N/A,N/A,N/A,N/A
6080,https://immovlan.be/en/detail/investment-property/for-sale/5030/gembloux/vbb91150,Gembloux,5030.0,investmentProperty,returnBuilding,157500.0,1.0,72.0,Super equipped,N/A,N/A,N/A,N/A,N/A,70.0,2.0,N/A,To be renovated,N/A
6118,https://immovlan.be/en/detail/investment-property/for-sale/2560/kessel/rbu51074,Kessel,2560.0,investmentProperty,returnBuilding,785000.0,4.0,264.0,N/A,N/A,1.0,30.0,1.0,107.0,559.0,3.0,N/A,Normal,2001.0
6155,https://immovlan.be/en/detail/investment-property/for-sale/9700/oudenaarde/rbv28309,Oudenaarde,9700.0,investmentProperty,returnBuilding,175000.0,1.0,52.0,N/A,N/A,1.0,4.0,1.0,N/A,61.0,2.0,N/A,N/A,2015.0
6161,https://immovlan.be/en/detail/investment-property/for-sale/9700/oudenaarde/rbu94029,Oudenaarde,9700.0,investmentProperty,returnBuilding,239000.0,3.0,125.0,N/A,N/A,N/A,N/A,1.0,N/A,111.0,2.0,N/A,Normal,1961.0
6182,https://immovlan.be/en/detail/investment-property/for-sale/9700/oudenaarde/rbu76588,Oudenaarde,9700.0,investmentProperty,returnBuilding,889500.0,4.0,464.0,Fully equipped,N/A,1.0,N/A,N/A,N/A,179.0,2.0,N/A,Normal,1991.0
6206,https://immovlan.be/en/detail/investment-property/for-sale/8800/roeselare/rbv28307,Roeselare,8800.0,investmentProperty,returnBuilding,179000.0,2.0,91.0,N/A,N/A,N/A,N/A,N/A,N/A,91.0,2.0,N/A,Excellent,1968.0
6226,https://immovlan.be/en/detail/investment-property/for-sale/8800/roeselare/rbu67145,Roeselare,8800.0,investmentProperty,returnBuilding,32500.0,N/A,11.0,N/A,N/A,N/A,N/A,N/A,N/A,11.0,2.0,N/A,Normal,2011.0
6227,https://immovlan.be/en/detail/investment-property/for-sale/8800/roeselare/rbu67144,Roeselare,8800.0,investmentProperty,returnBuilding,32500.0,N/A,11.0,N/A,N/A,N/A,N/A,N/A,N/A,11.0,2.0,N/A,Normal,2011.0
6235,https://immovlan.be/en/detail/investment-property/for-sale/8800/roeselare/rbu32613,Roeselare,8800.0,investmentProperty,returnBuilding,240000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,258.0,N/A,N/A,N/A,1935.0
6248,https://immovlan.be/en/detail/investment-property/for-sale/8800/roeselare/rbv16349,Roeselare,8800.0,investmentProperty,returnBuilding,1573500.0,15.0,910.0,Super equipped,N/A,N/A,N/A,1.0,N/A,1065.0,4.0,N/A,N/A,2026.0
6307,https://immovlan.be/en/detail/investment-property/for-sale/8800/roeselare/rbt83436,Roeselare,8800.0,investmentProperty,returnBuilding,420000.0,2.0,269.0,N/A,N/A,N/A,N/A,N/A,N/A,118.0,N/A,N/A,Excellent,1933.0
6347,https://immovlan.be/en/detail/investment-property/for-sale/8800/roeselare/rbv01130,Roeselare,8800.0,investmentProperty,returnBuilding,760000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,640.0,N/A,N/A,N/A,N/A
6413,https://immovlan.be/en/detail/investment-property/for-sale/3581/beverlo/rbf39486,Beverlo,3581.0,investmentProperty,returnBuilding,460000.0,4.0,212.0,N/A,N/A,1.0,40.0,N/A,N/A,349.0,2.0,N/A,N/A,1930.0
6433,https://immovlan.be/en/detail/investment-property/for-sale/3740/beverst/rbv09110,Beverst,3740.0,investmentProperty,returnBuilding,449000.0,3.0,178.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,Excellent,1933.0
6438,https://immovlan.be/en/detail/investment-property/for-sale/3740/beverst/rbu50996,Beverst,3740.0,investmentProperty,returnBuilding,790000.0,8.0,605.0,N/A,N/A,N/A,N/A,N/A,N/A,741.0,2.0,N/A,To be renovated,1991.0
6497,https://immovlan.be/en/detail/investment-property/for-sale/1430/rebecq/vbd57014,Rebecq,1430.0,investmentProperty,returnBuilding,335000.0,3.0,180.0,Partially equipped,N/A,0.0,N/A,N/A,N/A,60.0,2.0,0.0,Normal,N/A
6554,https://immovlan.be/en/detail/investment-property/for-sale/4460/grace-hollogne/vbd43696,Grâce-Hollogne,4460.0,investmentProperty,returnBuilding,1825000.0,22.0,1544.0,N/A,N/A,N/A,N/A,1.0,200.0,1047.0,2.0,N/A,Normal,1850.0
6594,https://immovlan.be/en/detail/investment-property/for-sale/5640/biesme/vbd57836,Biesme,5640.0,investmentProperty,returnBuilding,795000.0,6.0,600.0,Super equipped,N/A,1.0,30.0,1.0,935.0,2846.0,4.0,1.0,N/A,1960.0
6611,https://immovlan.be/en/detail/investment-property/for-sale/5640/mettet/vbd61605,Mettet,5640.0,investmentProperty,returnBuilding,245000.0,1.0,528.0,N/A,N/A,N/A,N/A,N/A,N/A,82.0,2.0,N/A,To renovate,N/A
6622,https://immovlan.be/en/detail/investment-property/for-sale/5640/mettet/vbd49238,Mettet,5640.0,investmentProperty,returnBuilding,1100000.0,11.0,469.0,Fully equipped,N/A,1.0,N/A,1.0,N/A,4344.0,4.0,N/A,Excellent,2020.0
6643,https://immovlan.be/en/detail/investment-property/for-sale/6690/vielsalm/vbd83509,Vielsalm,6690.0,investmentProperty,returnBuilding,210000.0,5.0,277.0,N/A,N/A,N/A,N/A,N/A,N/A,226.0,2.0,N/A,Normal,1971.0
6652,https://immovlan.be/en/detail/investment-property/for-sale/6690/vielsalm/vbc60119,Vielsalm,6690.0,investmentProperty,returnBuilding,149000.0,2.0,110.0,Partially equipped,N/A,1.0,22.0,N/A,N/A,183.0,2.0,N/A,To renovate,N/A
6684,https://immovlan.be/en/detail/investment-property/for-sale/7783/bizet/vbd66855,Bizet,7783.0,investmentProperty,returnBuilding,279000.0,6.0,180.0,N/A,N/A,1.0,20.0,N/A,N/A,N/A,2.0,N/A,To be renovated,1970.0
6690,https://immovlan.be/en/detail/investment-property/for-sale/7783/bizet/vbd33409,Bizet,7783.0,investmentProperty,returnBuilding,320000.0,2.0,164.0,N/A,N/A,1.0,N/A,1.0,N/A,365.0,3.0,N/A,Normal,N/A
6692,https://immovlan.be/en/detail/investment-property/for-sale/7783/bizet/vbd03861,Bizet,7783.0,investmentProperty,returnBuilding,230000.0,2.0,116.0,N/A,N/A,1.0,N/A,1.0,N/A,395.0,2.0,N/A,Normal,N/A
6742,https://immovlan.be/en/detail/investment-property/for-sale/2830/willebroek/rbu95792,Willebroek,2830.0,investmentProperty,returnBuilding,550000.0,8.0,490.0,N/A,N/A,N/A,N/A,N/A,N/A,380.0,2.0,N/A,To be renovated,1875.0
6790,https://immovlan.be/en/detail/investment-property/for-sale/5542/blaimont/vbd07623,Blaimont,5542.0,investmentProperty,returnBuilding,418000.0,5.0,340.0,N/A,N/A,1.0,N/A,1.0,N/A,1985.0,N/A,N/A,N/A,N/A
6823,https://immovlan.be/en/detail/investment-property/for-sale/8370/blankenberge/rbu93243,Blankenberge,8370.0,investmentProperty,returnBuilding,798000.0,6.0,235.0,N/A,N/A,1.0,N/A,1.0,N/A,85.0,N/A,N/A,N/A,N/A
6824,https://immovlan.be/en/detail/investment-property/for-sale/8370/blankenberge/rbu93242,Blankenberge,8370.0,investmentProperty,returnBuilding,750000.0,9.0,603.0,N/A,N/A,1.0,N/A,1.0,N/A,265.0,2.0,N/A,N/A,N/A
6833,https://immovlan.be/en/detail/investment-property/for-sale/8370/blankenberge/rbk07216,Blankenberge,8370.0,investmentProperty,returnBuilding,495000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,144.0,2.0,N/A,N/A,1935.0
6836,https://immovlan.be/en/detail/investment-property/for-sale/8370/blankenberge/raq40173,Blankenberge,8370.0,investmentProperty,returnBuilding,322500.0,2.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A
6936,https://immovlan.be/en/detail/investment-property/for-sale/7321/blaton/vbd78536,Blaton,7321.0,investmentProperty,returnBuilding,175000.0,2.0,145.0,N/A,N/A,N/A,N/A,1.0,N/A,N/A,2.0,N/A,N/A,N/A
6957,https://immovlan.be/en/detail/investment-property/for-sale/7370/wiheries/vbd90714,Wihéries,7370.0,investmentProperty,returnBuilding,140000.0,3.0,262.0,N/A,N/A,N/A,N/A,N/A,N/A,210.0,3.0,N/A,To be renovated,N/A
6974,https://immovlan.be/en/detail/investment-property/for-sale/7370/dour/vbd88539,Dour,7370.0,investmentProperty,returnBuilding,220000.0,2.0,172.0,N/A,N/A,N/A,N/A,N/A,N/A,284.0,2.0,N/A,To be renovated,N/A
7002,https://immovlan.be/en/detail/investment-property/for-sale/7370/dour/rbu93398,Dour,7370.0,investmentProperty,returnBuilding,420000.0,3.0,270.0,N/A,N/A,N/A,N/A,N/A,N/A,888.0,3.0,N/A,Normal,1993.0
7032,https://immovlan.be/en/detail/investment-property/for-sale/6760/virton/vbd79448,Virton,6760.0,investmentProperty,returnBuilding,250000.0,5.0,163.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,2.0,N/A,Normal,1937.0
7039,https://immovlan.be/en/detail/investment-property/for-sale/6760/virton/vbd71276,Virton,6760.0,investmentProperty,returnBuilding,349000.0,12.0,369.0,Fully equipped,N/A,1.0,N/A,N/A,N/A,810.0,3.0,N/A,Normal,1970.0
7045,https://immovlan.be/en/detail/investment-property/for-sale/6760/virton/vbd37658,Virton,6760.0,investmentProperty,returnBuilding,520000.0,5.0,0.0,N/A,N/A,1.0,22.0,N/A,N/A,N/A,3.0,N/A,Excellent,1874.0
7062,https://immovlan.be/en/detail/investment-property/for-sale/4670/blegny/vbd72044,Blégny,4670.0,investmentProperty,returnBuilding,249000.0,3.0,201.0,N/A,N/A,1.0,26.0,N/A,N/A,548.0,2.0,N/A,N/A,N/A
7064,https://immovlan.be/en/detail/investment-property/for-sale/4670/trembleur/vbd57867,Trembleur,4670.0,investmentProperty,returnBuilding,1100000.0,11.0,666.0,N/A,N/A,N/A,N/A,N/A,N/A,226.0,4.0,N/A,N/A,N/A
7065,https://immovlan.be/en/detail/investment-property/for-sale/4670/trembleur/vbd57860,Trembleur,4670.0,investmentProperty,returnBuilding,1200000.0,13.0,749.0,N/A,N/A,N/A,N/A,N/A,N/A,379.0,4.0,N/A,N/A,N/A
7066,https://immovlan.be/en/detail/investment-property/for-sale/4670/trembleur/vbd78616,Trembleur,4670.0,investmentProperty,returnBuilding,2950000.0,29.0,1848.0,N/A,N/A,N/A,N/A,N/A,N/A,5000.0,4.0,N/A,N/A,N/A
7068,https://immovlan.be/en/detail/investment-property/for-sale/7620/bleharies/vbd83491,Bléharies,7620.0,investmentProperty,returnBuilding,350000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,510.0,N/A,N/A,N/A,N/A
7070,https://immovlan.be/en/detail/investment-property/for-sale/7620/bleharies/vbd83492,Bléharies,7620.0,investmentProperty,returnBuilding,350000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,510.0,3.0,N/A,N/A,N/A
7124,https://immovlan.be/en/detail/investment-property/for-sale/2530/boechout/rbu64401,Boechout,2530.0,investmentProperty,returnBuilding,645000.0,4.0,213.0,N/A,N/A,1.0,N/A,N/A,N/A,213.0,N/A,N/A,N/A,N/A
7196,https://immovlan.be/en/detail/investment-property/for-sale/7603/bon-secours/vbc15739,Bon-Secours,7603.0,investmentProperty,returnBuilding,95000.0,3.0,190.0,N/A,N/A,N/A,N/A,1.0,N/A,190.0,2.0,N/A,N/A,N/A
7264,https://immovlan.be/en/detail/investment-property/for-sale/4100/seraing/vbd72924,Seraing,4100.0,investmentProperty,returnBuilding,235000.0,3.0,176.0,Fully equipped,N/A,1.0,N/A,N/A,N/A,170.0,3.0,N/A,Normal,1900.0
7279,https://immovlan.be/en/detail/investment-property/for-sale/4100/seraing/vbd65019,Seraing,4100.0,investmentProperty,returnBuilding,179000.0,3.0,175.0,Partially equipped,N/A,1.0,N/A,N/A,N/A,N/A,2.0,N/A,To renovate,N/A
7291,https://immovlan.be/en/detail/investment-property/for-sale/4100/seraing/vbd56309,Seraing,4100.0,investmentProperty,returnBuilding,350000.0,6.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,Fully renovated,N/A
7299,https://immovlan.be/en/detail/investment-property/for-sale/4100/seraing/vbd49259,Seraing,4100.0,investmentProperty,returnBuilding,155000.0,N/A,222.0,N/A,N/A,1.0,N/A,N/A,N/A,2970.0,4.0,N/A,To be renovated,1960.0
7309,https://immovlan.be/en/detail/investment-property/for-sale/4100/seraing/vbd31373,Seraing,4100.0,investmentProperty,returnBuilding,285000.0,5.0,120.0,Partially equipped,N/A,N/A,N/A,N/A,N/A,70.0,2.0,N/A,Normal,N/A
7313,https://immovlan.be/en/detail/investment-property/for-sale/4100/seraing/vbd21935,Seraing,4100.0,investmentProperty,returnBuilding,285000.0,5.0,120.0,Partially equipped,N/A,N/A,N/A,N/A,N/A,70.0,2.0,N/A,Normal,N/A
7321,https://immovlan.be/en/detail/investment-property/for-sale/4100/seraing/vbc99484,Seraing,4100.0,investmentProperty,returnBuilding,245000.0,2.0,137.0,N/A,N/A,1.0,27.0,N/A,N/A,N/A,2.0,N/A,Normal,1870.0
7345,https://immovlan.be/en/detail/investment-property/for-sale/4100/seraing/vbc36514,Seraing,4100.0,investmentProperty,returnBuilding,299000.0,5.0,242.0,Fully equipped,N/A,1.0,84.0,1.0,N/A,310.0,2.0,N/A,Normal,1875.0
7359,https://immovlan.be/en/detail/investment-property/for-sale/4100/seraing/vbd72763,Seraing,4100.0,investmentProperty,returnBuilding,379000.0,5.0,215.0,Fully equipped,N/A,1.0,10.0,1.0,76.0,186.0,2.0,N/A,Excellent,1993.0
7446,https://immovlan.be/en/detail/investment-property/for-sale/2850/boom/rbv16663,Boom,2850.0,investmentProperty,returnBuilding,947000.0,6.0,260.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025.0
7449,https://immovlan.be/en/detail/investment-property/for-sale/2850/boom/rbv24083,Boom,2850.0,investmentProperty,returnBuilding,369000.0,2.0,263.0,N/A,N/A,1.0,48.0,N/A,N/A,180.0,2.0,N/A,Normal,1919.0
7498,https://immovlan.be/en/detail/investment-property/for-sale/2140/borgerhout/rbu97405,Borgerhout,2140.0,investmentProperty,returnBuilding,595000.0,3.0,285.0,N/A,N/A,N/A,N/A,1.0,35.0,85.0,N/A,N/A,Normal,N/A
7520,https://immovlan.be/en/detail/investment-property/for-sale/2140/borgerhout/rbu86054,Borgerhout,2140.0,investmentProperty,returnBuilding,249000.0,3.0,135.0,N/A,N/A,N/A,N/A,N/A,N/A,61.0,2.0,N/A,N/A,N/A
7525,https://immovlan.be/en/detail/investment-property/for-sale/2140/borgerhout/rbu58982,Borgerhout,2140.0,investmentProperty,returnBuilding,1250000.0,14.0,610.0,N/A,N/A,N/A,N/A,N/A,N/A,134.0,2.0,N/A,N/A,N/A
7526,https://immovlan.be/en/detail/investment-property/for-sale/2140/borgerhout/rbu57835,Borgerhout,2140.0,investmentProperty,returnBuilding,1250000.0,14.0,610.0,N/A,N/A,N/A,N/A,N/A,N/A,134.0,N/A,N/A,N/A,N/A
7531,https://immovlan.be/en/detail/investment-property/for-sale/2140/borgerhout/rbu14226,Borgerhout,2140.0,investmentProperty,returnBuilding,995000.0,6.0,315.0,N/A,N/A,1.0,40.0,N/A,N/A,526.0,2.0,N/A,N/A,1969.0
7559,https://immovlan.be/en/detail/investment-property/for-sale/2150/borsbeek/rbv23866,Borsbeek,2150.0,investmentProperty,returnBuilding,679000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Normal,N/A
7578,https://immovlan.be/en/detail/investment-property/for-sale/3300/tienen/rbv25749,Tienen,3300.0,investmentProperty,returnBuilding,370000.0,3.0,215.0,N/A,N/A,1.0,13.0,1.0,N/A,126.0,3.0,N/A,Excellent,1955.0
7591,https://immovlan.be/en/detail/investment-property/for-sale/3300/tienen/rbt71789,Tienen,3300.0,investmentProperty,returnBuilding,695000.0,4.0,250.0,N/A,N/A,1.0,7.0,1.0,40.0,660.0,2.0,N/A,Normal,1987.0
7657,https://immovlan.be/en/detail/investment-property/for-sale/6200/chatelet/vbd91024,Châtelet,6200.0,investmentProperty,returnBuilding,210000.0,5.0,220.0,N/A,N/A,1.0,130.0,N/A,N/A,318.0,4.0,N/A,To be renovated,N/A
7666,https://immovlan.be/en/detail/investment-property/for-sale/6200/chatelet/vbd85192,Châtelet,6200.0,investmentProperty,returnBuilding,209000.0,6.0,250.0,Fully equipped,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,Normal,N/A
7669,https://immovlan.be/en/detail/investment-property/for-sale/6200/chatelet/rbv14252,Châtelet,6200.0,investmentProperty,returnBuilding,265000.0,2.0,163.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Normal,N/A
7687,https://immovlan.be/en/detail/investment-property/for-sale/6200/chatelet/vbd85799,Châtelet,6200.0,investmentProperty,returnBuilding,219900.0,3.0,117.0,Partially equipped,N/A,1.0,38.0,N/A,N/A,99.0,2.0,0.0,Normal,N/A
7700,https://immovlan.be/en/detail/investment-property/for-sale/6200/chatelet/vbd86652,Châtelet,6200.0,investmentProperty,returnBuilding,395000.0,6.0,194.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,2.0,N/A,Normal,N/A
7707,https://immovlan.be/en/detail/investment-property/for-sale/6200/chatelineau/vbd76219,Châtelineau,6200.0,investmentProperty,returnBuilding,239990.0,2.0,123.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,Normal,N/A
7712,https://immovlan.be/en/detail/investment-property/for-sale/6200/chatelet/vbd56234,Châtelet,6200.0,investmentProperty,returnBuilding,249000.0,N/A,160.0,N/A,N/A,1.0,22.0,1.0,40.0,N/A,N/A,N/A,Normal,N/A
7717,https://immovlan.be/en/detail/investment-property/for-sale/6200/chatelet/vbd59443,Châtelet,6200.0,investmentProperty,returnBuilding,169000.0,3.0,120.0,N/A,N/A,N/A,N/A,N/A,N/A,100.0,3.0,N/A,Normal,N/A
7739,https://immovlan.be/en/detail/investment-property/for-sale/6200/chatelineau/vbd14864,Châtelineau,6200.0,investmentProperty,returnBuilding,279900.0,3.0,144.0,N/A,N/A,1.0,31.0,N/A,N/A,253.0,2.0,N/A,N/A,N/A
7749,https://immovlan.be/en/detail/investment-property/for-sale/6200/chatelineau/vbc48517,Châtelineau,6200.0,investmentProperty,returnBuilding,220000.0,3.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,N/A,N/A
7752,https://immovlan.be/en/detail/investment-property/for-sale/6200/chatelet/vbc11742,Châtelet,6200.0,investmentProperty,returnBuilding,210000.0,N/A,0.0,Not equipped,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,Normal,N/A
7753,https://immovlan.be/en/detail/investment-property/for-sale/6200/chatelineau/vbc00736,Châtelineau,6200.0,investmentProperty,returnBuilding,274900.0,2.0,73.0,Super equipped,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,Normal,N/A
7774,https://immovlan.be/en/detail/investment-property/for-sale/6830/bouillon/vbc66080,Bouillon,6830.0,investmentProperty,returnBuilding,319000.0,3.0,146.0,N/A,N/A,1.0,30.0,N/A,N/A,441.0,3.0,N/A,To be renovated,1960.0
7791,https://immovlan.be/en/detail/investment-property/for-sale/6830/bouillon/vwd16172,Bouillon,6830.0,investmentProperty,returnBuilding,159000.0,3.0,220.0,N/A,N/A,N/A,N/A,N/A,N/A,61.0,3.0,N/A,To be renovated,N/A
7849,https://immovlan.be/en/detail/investment-property/for-sale/7110/houdeng-goegnies/vbd29383,Houdeng-Goegnies,7110.0,investmentProperty,returnBuilding,99000.0,4.0,170.0,N/A,N/A,1.0,90.0,1.0,395.0,580.0,2.0,N/A,Normal,N/A
7854,https://immovlan.be/en/detail/investment-property/for-sale/7110/houdeng-goegnies/vbd78503,Houdeng-Goegnies,7110.0,investmentProperty,returnBuilding,218000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,Normal,N/A
7861,https://immovlan.be/en/detail/investment-property/for-sale/7110/houdeng-goegnies/vbd60524,Houdeng-Goegnies,7110.0,investmentProperty,returnBuilding,369000.0,3.0,145.0,N/A,N/A,1.0,N/A,1.0,N/A,435.0,2.0,N/A,Normal,N/A
7862,https://immovlan.be/en/detail/investment-property/for-sale/7110/houdeng-aimeries/vbd54930,Houdeng-Aimeries,7110.0,investmentProperty,returnBuilding,950000.0,11.0,633.0,Partially equipped,N/A,1.0,N/A,N/A,N/A,382.0,3.0,N/A,Normal,N/A
7875,https://immovlan.be/en/detail/investment-property/for-sale/7110/strepy-bracquegnies/vbd20633,Strépy-Bracquegnies,7110.0,investmentProperty,returnBuilding,185000.0,2.0,161.0,N/A,N/A,N/A,N/A,N/A,N/A,90.0,2.0,N/A,Excellent,N/A
7906,https://immovlan.be/en/detail/investment-property/for-sale/7300/boussu/vbd84097,Boussu,7300.0,investmentProperty,returnBuilding,350000.0,3.0,278.0,Fully equipped,N/A,1.0,33.0,1.0,330.0,N/A,3.0,N/A,Normal,1960.0
7907,https://immovlan.be/en/detail/investment-property/for-sale/7300/boussu/vbd84096,Boussu,7300.0,investmentProperty,returnBuilding,380000.0,3.0,278.0,Fully equipped,N/A,1.0,33.0,1.0,330.0,190.0,3.0,N/A,Normal,1970.0
7919,https://immovlan.be/en/detail/investment-property/for-sale/7300/boussu/vbc86552,Boussu,7300.0,investmentProperty,returnBuilding,150000.0,N/A,350.0,Fully equipped,N/A,1.0,35.0,N/A,N/A,N/A,2.0,N/A,N/A,N/A
7962,https://immovlan.be/en/detail/investment-property/for-sale/8680/bovekerke/rbu74358,Bovekerke,8680.0,investmentProperty,returnBuilding,375000.0,4.0,160.0,N/A,N/A,N/A,N/A,1.0,N/A,533.0,2.0,N/A,New,2025.0
7963,https://immovlan.be/en/detail/investment-property/for-sale/8680/bovekerke/rbu74357,Bovekerke,8680.0,investmentProperty,returnBuilding,540000.0,3.0,180.0,N/A,N/A,N/A,N/A,1.0,N/A,1113.0,4.0,N/A,New,2025.0
7964,https://immovlan.be/en/detail/investment-property/for-sale/8680/bovekerke/rbu74356,Bovekerke,8680.0,investmentProperty,returnBuilding,195000.0,3.0,180.0,N/A,N/A,N/A,N/A,1.0,N/A,1113.0,4.0,N/A,New,2025.0
8026,https://immovlan.be/en/detail/investment-property/for-sale/4250/geer/vbd78094,Geer,4250.0,investmentProperty,returnBuilding,279000.0,5.0,278.0,N/A,N/A,1.0,37.0,N/A,N/A,894.0,3.0,N/A,N/A,N/A
8031,https://immovlan.be/en/detail/investment-property/for-sale/1420/braine-l-alleud/vbd91050,Braine-l'Alleud,1420.0,investmentProperty,returnBuilding,825000.0,5.0,290.0,N/A,N/A,N/A,N/A,1.0,15.0,N/A,2.0,N/A,To renovate,1890.0
8159,https://immovlan.be/en/detail/investment-property/for-sale/7090/braine-le-comte/vbd65409,Braine-le-Comte,7090.0,investmentProperty,returnBuilding,1295000.0,N/A,400.0,N/A,N/A,1.0,60.0,N/A,N/A,4300.0,4.0,N/A,Normal,1960.0
8250,https://immovlan.be/en/detail/investment-property/for-sale/9660/brakel/rbv30496,Brakel,9660.0,investmentProperty,returnBuilding,295000.0,3.0,181.0,Super equipped,N/A,1.0,N/A,1.0,445.0,445.0,2.0,N/A,Normal,1918.0
8257,https://immovlan.be/en/detail/investment-property/for-sale/9660/brakel/rbv24368,Brakel,9660.0,investmentProperty,returnBuilding,499000.0,2.0,250.0,N/A,N/A,N/A,N/A,1.0,N/A,550.0,3.0,N/A,Normal,N/A
8321,https://immovlan.be/en/detail/investment-property/for-sale/2930/brasschaat/rbv27232,Brasschaat,2930.0,investmentProperty,returnBuilding,795000.0,4.0,400.0,N/A,N/A,1.0,N/A,N/A,N/A,507.0,2.0,N/A,To be renovated,1973.0
8324,https://immovlan.be/en/detail/investment-property/for-sale/2930/brasschaat/rbv25910,Brasschaat,2930.0,investmentProperty,returnBuilding,595000.0,4.0,258.0,N/A,N/A,N/A,N/A,1.0,N/A,501.0,2.0,N/A,To be renovated,1950.0
8332,https://immovlan.be/en/detail/investment-property/for-sale/2930/brasschaat/rbv23376,Brasschaat,2930.0,investmentProperty,returnBuilding,599000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,165.0,3.0,N/A,Normal,1960.0
8334,https://immovlan.be/en/detail/investment-property/for-sale/2930/brasschaat/rbv23371,Brasschaat,2930.0,investmentProperty,returnBuilding,650000.0,3.0,145.0,N/A,N/A,N/A,N/A,N/A,N/A,155.0,2.0,N/A,Normal,N/A
8358,https://immovlan.be/en/detail/investment-property/for-sale/2930/brasschaat/rbu48890,Brasschaat,2930.0,investmentProperty,returnBuilding,649000.0,3.0,0.0,N/A,N/A,1.0,N/A,1.0,N/A,512.0,2.0,N/A,To be renovated,1938.0
8359,https://immovlan.be/en/detail/investment-property/for-sale/2930/brasschaat/rbu48889,Brasschaat,2930.0,investmentProperty,returnBuilding,649000.0,3.0,0.0,N/A,N/A,1.0,N/A,1.0,N/A,512.0,2.0,N/A,To be renovated,1938.0
8370,https://immovlan.be/en/detail/investment-property/for-sale/2960/brecht/rbv23375,Brecht,2960.0,investmentProperty,returnBuilding,679000.0,4.0,313.0,N/A,N/A,1.0,N/A,1.0,N/A,232.0,2.0,N/A,To be renovated,1965.0
